	logFC	logCPM	F	PValue	color
ZDHHC8	-4.16710646619662	3.13278483897931	35.4993379237975	0.000369771450588312	blue
DPH1	-5.92332309923446	4.78637359662667	35.4869122018975	0.000370195579639967	blue
SRP14	1.40013422621975	8.99951666341774	35.4803665397487	0.000370419249546475	red
ELOF1	-2.64513405474886	4.97780650094726	35.389203247065	0.000373552087716993	blue
RIN1	-2.4883177055338	4.42612487819644	35.3791854718288	0.000373898376858028	blue
UCHL5	1.66343999340947	6.80904822540022	35.3729408448449	0.000374114441915823	red
ARL17B	2.44546621905359	4.96087119931919	35.3505743339834	0.0003748896151244	red
RSRC2	2.00620621056815	7.27766162116018	35.3359693911311	0.000375396879155605	red
JUP	-7.95116770557644	2.00823916505296	35.3358404584683	0.000375401361129672	blue
ZFX	3.09701921521004	7.6920507662427	35.3283096189168	0.000375663265861492	red
ILVBL	-2.00113772281624	5.68064710603322	35.3064626426972	0.000376424352132198	blue
RBM39	1.67404735478976	8.70952636180649	35.3002933310362	0.000376639624080553	red
PLS3	1.67527751265466	8.46197971237494	35.2948127770694	0.000376830992288154	red
VPS4A	-2.60353611612311	4.6281216261775	35.2904604135775	0.000376983053754034	blue
ATP5PF	1.99548059105358	7.50812885152042	35.255835592955	0.000378195515272395	red
PGLS	-3.2415881078098	4.66671781543779	35.1952185743866	0.000380329971002759	blue
C9orf72	1.87032779712177	4.97815008867008	35.1789089560949	0.000380906850441744	red
CALHM2	-2.05938251923737	5.29116118115455	35.0833053431335	0.00038431060187648	blue
COQ4	-2.07987461339766	4.7973025926145	35.0211079271909	0.000386545535999196	blue
RXRB	-3.10179084634197	4.26620171248566	34.9881740033297	0.000387735561861732	blue
COPS4	1.68187658516792	7.04655009515118	34.9706219785176	0.000388371662822097	red
KMT5C	-7.84734737934578	1.93010227687016	34.95511733435	0.000388934656030956	blue
PI4KB	-2.39552829152898	4.71903383662502	34.9515742689214	0.000389063453134014	blue
CAMK2D	1.73437737357182	8.33659283351078	34.9311378275249	0.000389807403317811	red
PFDN4	1.75176272877463	6.43206346819688	34.9259660209285	0.000389995956561378	red
CD47	1.99352492254371	10.0249788219696	34.8348332145579	0.000393337349200735	red
PSMD4	1.48372496563412	7.57945634486468	34.8324330967217	0.000393425834950882	red
NACC1	-4.37697439384081	3.69008822341847	34.8251042873181	0.000393696182863322	blue
SAC3D1	-6.55122235148178	2.3877982553724	34.7844560497514	0.000395199875871024	blue
PSME2	1.53230840345926	8.47930189537073	34.7669947257503	0.000395848035197113	red
EBAG9	1.96306156844308	6.47365962726018	34.7167218700367	0.000397721623138996	red
IL6	2.2222767889107	7.66690362600296	34.6529209407638	0.000400115454831168	red
TRIM28	-1.76961671491255	6.10860502239013	34.5065316886181	0.000405676832250805	blue
PCDHGA10	2.40691310103401	4.85077163526653	34.488412357776	0.000406371929952221	red
NOP58	1.46779544682847	7.95184496555168	34.4585001939405	0.000407522704816756	red
SHOC2	1.68706123792732	7.39111913447834	34.4507437330162	0.000407821778235596	red
VEPH1	1.43208475992779	6.26820043663633	34.44802615272	0.00040792662786643	red
PCNP	1.78074213521348	9.43725488212474	34.4267390848241	0.000408749098088174	red
FPGS	-4.17883523596345	4.50552126197597	34.4267095870048	0.00040875023924294	blue
CLN6	-3.31855236971036	4.08670889272567	34.4218339451694	0.000408938913704647	blue
KEAP1	-1.81752639519751	5.76392686270648	34.4168934448836	0.00040913020966111	blue
PDGFC	2.3051533224561	7.40922236414323	34.394765481968	0.000409988384417239	red
CDK7	1.45970120638669	6.34256405473788	34.3681628001334	0.000411023095955851	red
PLSCR3	-1.98624205598264	5.44426945303777	34.3518019262553	0.000411661082176886	blue
AC006441.3	10.5517196003961	1.6504240194103	52.0370280997675	0.000411750148101507	red
LZTS1	-8.13727596815135	2.18973724285102	34.3395550276722	0.000412139459986786	blue
DLD	1.5005142719641	8.1963765339552	34.2616672354462	0.000415198250836872	red
ITGA3	-2.75553945212183	6.19612642407982	34.2559501720679	0.000415423892039467	blue
DPM2	-2.1647324954135	4.78404328842908	34.2344809129781	0.000416272618387627	blue
PARP6	-2.10975521229133	4.93167031225678	34.128752872291	0.000420484209669433	blue
YDJC	-2.63685865341911	4.53976719071875	34.0977865468629	0.000421727855909566	blue
ZDHHC1	-6.41876021356511	1.87436498847335	34.0755284547795	0.000422624624803732	blue
MAP7D3	1.60651407494439	5.97882965462599	34.067001283697	0.000422968815614497	red
C11orf24	-1.71181929365186	5.56380809052666	33.9805929857667	0.000426476549581624	blue
PAK4	-3.23139463633014	3.99591492795203	33.951109501271	0.000427681787179217	blue
CDC26	2.43925025261754	5.535335093219	33.9346489321818	0.000428356530878798	red
MMP14	-2.9038671015706	5.06115752854708	33.9220366976367	0.00042887443085645	blue
TFPI	1.81628683069864	8.43940700921701	33.9015205499081	0.000429718573784279	red
PCDHGC3	-2.07499074758584	5.57144476828214	33.8874564745168	0.000430298450747379	blue
ZNF213	-6.76169130141732	1.70034219442018	33.8735045184111	0.000430874676832461	blue
UBXN6	-1.81685399541514	5.48280298431606	33.79671090538	0.000434063725600229	blue
